customer_id,age,tenure_months,monthly_data_gb,avg_daily_data_gb,streaming_hours,hotspot_data_gb,streaming_data_ratio,hotspot_data_ratio,monthly_voice_minutes,total_calls,incoming_calls,outgoing_calls,avg_minutes_per_call,monthly_sms,international_minutes,roaming_voice_minutes,roaming_data_gb,international_voice_ratio,roaming_voice_ratio,roaming_data_ratio,monthly_recharge,total_usage_events,calls_per_rupee,data_per_rupee,churn
CUST08721,24.62376128714871,16.71099493185628,19.39,0.646,62.28,2.62,3.212,0.1351,268.16,145,75,70,1.8494,107,8.62,20.91,4.73,0.0321,0.078,0.2439,339.9,252,0.4266,0.057046,0
CUST08722,19.126894450209207,35.22393300996752,9.07,0.302,23.87,0.69,2.6318,0.0761,754.01,354,160,194,2.13,81,83.36,6.5,1.67,0.1106,0.0086,0.1841,664.22,435,0.533,0.013655,0
CUST08723,44.53242218316153,20.381132775141765,5.44,0.181,11.1,1.23,2.0404,0.2261,35.68,21,10,11,1.699,32,3.08,0.87,0.89,0.0863,0.0244,0.1636,224.9,53,0.0934,0.024189,1
CUST08724,25.293074791962,34.762670385914504,8.88,0.296,24.39,1.01,2.7466,0.1137,278.33,175,84,91,1.5905,98,12.13,1.96,0.49,0.0436,0.007,0.0552,447.11,273,0.3914,0.019861,0
CUST08725,18,120,10.38,0.346,20.03,1.32,1.9297,0.1272,550.76,252,134,118,2.1856,84,26.2,17.02,0.93,0.0476,0.0309,0.0896,812.12,336,0.3103,0.012781,0
CUST08726,18,75.04249797980697,32.34,1.078,55.27,8.54,1.709,0.2641,85.58,34,19,15,2.5171,66,9.5,2.87,4.23,0.111,0.0335,0.1308,593.37,100,0.0573,0.054502,0
CUST08727,29.447877360789747,65.96252767756098,7.77,0.259,20.51,1.04,2.6396,0.1338,258.29,124,59,65,2.083,80,12.75,4.59,0.13,0.0494,0.0178,0.0167,485.46,204,0.2554,0.016005,1
CUST08728,18,63.67771542339919,2.31,0.077,6.04,0.64,2.6147,0.2771,125.54,61,28,33,2.058,33,3.65,0.6,0.33,0.0291,0.0048,0.1429,258.47,94,0.236,0.008937,0
CUST08729,39.46794141674731,63.703019835260406,10.04,0.335,21.56,2.13,2.1474,0.2122,200.73,89,49,40,2.2554,82,13.09,4.51,1.15,0.0652,0.0225,0.1145,439.21,171,0.2026,0.022859,1
CUST08730,29.870605589359347,120,4.07,0.136,11.36,0.46,2.7912,0.113,117.14,69,36,33,1.6977,91,7.85,0.68,0.77,0.067,0.0058,0.1892,381.64,160,0.1808,0.010665,0
CUST08731,24.49509117894268,28.378237314469004,0.7,0.023,1.85,0.05,2.6429,0.0714,164.36,69,41,28,2.382,29,1.82,1.99,0.16,0.0111,0.0121,0.2286,252.67,98,0.2731,0.00277,0
CUST08732,26.774380022765264,51.64938147758198,55.45,1.848,172.99,15.82,3.1197,0.2853,204.27,102,52,50,2.0026,74,23.33,13.19,4,0.1142,0.0646,0.0721,761.74,176,0.1339,0.072794,0
CUST08733,27.6243698902372,43.02154391876472,5.69,0.19,12.42,1.16,2.1828,0.2039,168.45,117,65,52,1.4397,93,11.91,10.2,1.29,0.0707,0.0606,0.2267,386.48,210,0.3027,0.014723,0
CUST08734,34.28221001594054,40.94680326594638,5.13,0.171,10.89,1.45,2.1228,0.2827,256.78,217,99,118,1.1833,86,5.65,13.1,1.47,0.022,0.051,0.2865,428.24,303,0.5067,0.011979,0
CUST08735,18,23.32135483242664,14.63,0.488,47.82,2.68,3.2686,0.1832,263.11,181,82,99,1.4536,91,12.84,9.09,4.38,0.0488,0.0345,0.2994,456.81,272,0.3962,0.032026,0
CUST08736,54.57935534276854,34.19430865989859,23.06,0.769,75.78,6.3,3.2862,0.2732,123.37,60,29,31,2.0562,131,12.27,8.88,1.25,0.0995,0.072,0.0542,1024.66,191,0.0586,0.022505,1
CUST08737,24.63079135696396,117.2877549385929,4.41,0.147,11.65,1.24,2.6417,0.2812,568.03,334,149,185,1.7007,105,10.28,14.7,1.32,0.0181,0.0259,0.2993,386.77,439,0.8636,0.011402,1
CUST08738,33.88516665376381,38.91219381966489,1.48,0.049,4.08,0.32,2.7568,0.2162,38.33,15,8,7,2.5553,31,4.05,2.61,0.06,0.1057,0.0681,0.0405,166.91,46,0.0899,0.008867,0
CUST08739,28.6153803101816,95.68206838427514,6.76,0.225,17.16,1.83,2.5385,0.2707,17.58,11,6,5,1.5982,44,1.44,1.19,1.67,0.0819,0.0677,0.247,165.03,55,0.0667,0.040962,0
CUST08740,33.05064282020555,45.57592118425821,17.68,0.589,57.04,1.51,3.2262,0.0854,19.4,8,5,3,2.425,69,2.02,0.81,0.57,0.1041,0.0418,0.0322,704.76,77,0.0114,0.025087,0
CUST08741,47.327266322153285,5.426374101360365,49.1,1.637,95.65,3.66,1.9481,0.0745,56.5,21,13,8,2.6905,58,1.49,4.47,9.36,0.0264,0.0791,0.1906,748.39,79,0.0281,0.065608,1
CUST08742,20.23511178608442,120,2.96,0.099,7.24,0.65,2.4459,0.2196,568.35,391,184,207,1.4536,80,22.59,35.17,0.56,0.0397,0.0619,0.1892,466.99,471,0.8373,0.006338,0
CUST08743,49.59230489217066,48.700092110991136,8.06,0.269,18.9,1.68,2.3449,0.2084,145.58,88,50,38,1.6543,64,9.13,4.25,0.81,0.0627,0.0292,0.1005,339.62,152,0.2591,0.023732,0
CUST08744,32.71838097745038,11.871203447672316,2.73,0.091,9.14,0.42,3.348,0.1538,102.75,56,27,29,1.8348,26,6.33,7.86,0.8,0.0616,0.0765,0.293,215.56,82,0.2598,0.012665,0
CUST08745,31.32304936938747,22.458540404039898,3.02,0.101,9.27,0.8,3.0695,0.2649,505.93,240,114,126,2.108,75,55.57,30.53,0.3,0.1098,0.0603,0.0993,366.68,315,0.6545,0.008236,0
CUST08746,36.68036488719784,40.9989948988248,4.63,0.154,7.74,1.37,1.6717,0.2959,102.24,62,26,36,1.649,93,5.53,1.91,0.53,0.0541,0.0187,0.1145,505.79,155,0.1226,0.009154,0
CUST08747,30.265848995153,62.58122679010192,4.35,0.145,13.9,0.59,3.1954,0.1356,213,202,83,119,1.0545,23,24.67,2.41,0.07,0.1158,0.0113,0.0161,199.41,225,1.013,0.021814,0
CUST08748,39.005474770182026,57.776132747103226,6.79,0.226,19.12,1,2.8159,0.1473,134.28,67,39,28,2.0042,43,4.85,6.67,0.58,0.0361,0.0497,0.0854,214.69,110,0.3121,0.031627,0
CUST08749,28.567289221378488,24.603795000621226,4.24,0.141,14.08,0.22,3.3208,0.0519,38.56,13,7,6,2.9662,40,1.79,0.65,0.33,0.0464,0.0169,0.0778,183.29,53,0.0709,0.023133,0
CUST08750,29.62306947077953,16.981392174596067,1.08,0.036,2.57,0.11,2.3796,0.1019,108.34,70,37,33,1.5477,37,6.04,3.26,0.03,0.0558,0.0301,0.0278,229.19,107,0.3054,0.004712,1
CUST08751,29.01991883105736,14.881197182690894,28.31,0.944,55.33,6.9,1.9544,0.2437,66.93,25,11,14,2.6772,74,2.05,0.99,6.73,0.0306,0.0148,0.2377,722.24,99,0.0346,0.039197,0
CUST08752,18,57.26373384493551,0.55,0.018,1.43,0.15,2.6,0.2727,41.74,29,19,10,1.4393,33,0.86,2.28,0.03,0.0206,0.0546,0.0545,248.07,62,0.1169,0.002217,0
CUST08753,29.42273384288228,10.726562243296776,11.79,0.393,40.68,2.75,3.4504,0.2332,212.55,107,49,58,1.9864,90,25.28,6.34,0.88,0.1189,0.0298,0.0746,359.41,197,0.2977,0.032804,0
CUST08754,20.2687139553856,41.78122883484954,6.02,0.201,20.9,0.69,3.4718,0.1146,33.95,15,7,8,2.2633,45,1.42,0.39,1.71,0.0418,0.0115,0.2841,236.64,60,0.0634,0.025439,0
CUST08755,38.10528705472085,76.01960924225278,58.48,1.949,196.94,3.41,3.3676,0.0583,225.14,119,59,60,1.8919,114,26.77,6.12,8.5,0.1189,0.0272,0.1453,1054.08,233,0.1129,0.05548,0
CUST08756,34.9398273146143,29.485032420399968,4.87,0.162,12.41,1.34,2.5483,0.2752,270.23,93,50,43,2.9057,94,17.83,12.16,1.39,0.066,0.045,0.2854,646.58,187,0.1438,0.007532,0
CUST08757,31.97599941924701,54.30325421480332,2.74,0.091,9.36,0.29,3.4161,0.1058,98,43,26,17,2.2791,29,5.81,7.71,0.06,0.0593,0.0787,0.0219,113.16,72,0.38,0.024214,0
CUST08758,21.6512418764758,47.73460694576656,11.43,0.381,20.36,1.3,1.7813,0.1137,70.76,22,14,8,3.2164,89,6.62,3.31,1.54,0.0936,0.0468,0.1347,453.72,111,0.0485,0.025192,0
CUST08759,31.607992928697453,61.08650437291601,2.76,0.092,8.18,0.61,2.9638,0.221,122.32,106,53,53,1.154,25,6.57,9.31,0.37,0.0537,0.0761,0.1341,152.63,131,0.6945,0.018083,0
CUST08760,24.97845747500485,32.054531410319434,6.65,0.222,13.49,1.52,2.0286,0.2286,141.15,45,22,23,3.1367,95,2.9,10.54,0.29,0.0205,0.0747,0.0436,362.51,140,0.1241,0.018344,0
CUST08761,27.076965767456148,23.42571653864168,2.29,0.076,3.68,0.36,1.607,0.1572,26.72,11,7,4,2.4291,36,1.08,1.25,0.06,0.0404,0.0468,0.0262,148.85,47,0.0739,0.015385,0
CUST08762,25.182854028705208,26.278740652404387,30.07,1.002,51.83,6.92,1.7236,0.2301,79.06,29,16,13,2.7262,71,3.2,0.38,8.58,0.0405,0.0048,0.2853,703.33,100,0.0412,0.042754,0
CUST08763,18,111.8508058040674,5.64,0.188,12.62,0.34,2.2376,0.0603,294.04,157,85,72,1.8729,85,12.24,21.33,1.44,0.0416,0.0725,0.2553,396.54,242,0.3959,0.014223,0
CUST08764,18,91.93496433722858,2.92,0.097,8.73,0.33,2.9897,0.113,286.81,180,94,86,1.5934,75,7.79,8.94,0.18,0.0272,0.0312,0.0616,671.28,255,0.2681,0.00435,0
CUST08765,31.50483126820969,65.57481156623018,0.43,0.014,0.87,0.11,2.0233,0.2558,53.06,22,11,11,2.4118,37,3.95,2.08,0.05,0.0744,0.0392,0.1163,184.11,59,0.1195,0.002336,0
CUST08766,40.89252522865294,40.76655829048407,3.31,0.11,5.57,0.24,1.6828,0.0725,704.86,580,301,279,1.2153,78,54.47,7.57,0.49,0.0773,0.0107,0.148,571.83,658,1.0143,0.005788,0
CUST08767,58.04502384822713,120,5.05,0.168,9.64,0.52,1.9089,0.103,573.72,332,178,154,1.7281,74,41.54,9.6,0.78,0.0724,0.0167,0.1545,638.83,406,0.5197,0.007905,0
CUST08768,30.980479133550723,41.47273629959428,4.13,0.138,8.1,0.87,1.9613,0.2107,187.16,108,52,56,1.733,49,2.85,13.44,0.89,0.0152,0.0718,0.2155,199.35,157,0.5418,0.020717,0
CUST08769,28.405005255408657,30.59522014711121,1.35,0.045,3.42,0.22,2.5333,0.163,322.94,192,92,100,1.682,91,19.73,0.54,0.34,0.0611,0.0017,0.2519,429.29,283,0.4473,0.003145,0
CUST08770,24.68760060592025,42.21733889464157,0.96,0.032,1.99,0.11,2.0729,0.1146,56.42,22,12,10,2.5645,35,0.96,2.35,0.24,0.017,0.0417,0.25,195.19,57,0.1127,0.004918,0
CUST08771,27.214506349210872,25.59083647748596,4.73,0.158,14.25,0.97,3.0127,0.2051,224.34,195,114,81,1.1505,85,24.72,8.22,0.76,0.1102,0.0366,0.1607,401.14,280,0.4861,0.011791,0
CUST08772,18,34.152237604890644,2.09,0.07,5.59,0.45,2.6746,0.2153,210.57,155,79,76,1.3585,70,15.9,7.86,0.59,0.0755,0.0373,0.2823,326.29,225,0.475,0.006405,0
CUST08773,28.40881477314433,37.27083543760706,72.86,2.429,189.84,11.39,2.6055,0.1563,174.51,228,118,110,0.7654,56,2.49,2.68,6.47,0.0143,0.0154,0.0888,536.42,284,0.425,0.135826,1
CUST08774,29.4441161545153,98.711397277255,8.57,0.286,25.06,1.42,2.9242,0.1657,175.78,100,47,53,1.7578,90,3.24,4.79,0.63,0.0184,0.0272,0.0735,434.45,190,0.2302,0.019726,0
CUST08775,30.007013189683267,23.87416231385384,32.53,1.084,78.52,6.97,2.4138,0.2143,432.86,155,77,78,2.7926,131,14.77,0.7,6.58,0.0341,0.0016,0.2023,919.66,286,0.1685,0.035372,0
CUST08776,23.764816487130595,104.02024176956525,2.14,0.071,6.3,0.64,2.9439,0.2991,81.27,33,22,11,2.4627,29,5.19,2.69,0.37,0.0639,0.0331,0.1729,253.78,62,0.13,0.008433,0
CUST08777,38.12234421987922,72.13328741989486,16.82,0.561,56.35,4.65,3.3502,0.2765,143.27,51,27,24,2.8092,122,11.34,3.21,0.66,0.0792,0.0224,0.0392,804.95,173,0.0634,0.020896,1
CUST08778,21.840686352131705,75.81939533989194,1.61,0.054,2.94,0.17,1.8261,0.1056,37.95,21,11,10,1.8071,45,2.61,1.22,0.4,0.0688,0.0321,0.2484,190.77,66,0.1101,0.008439,0
CUST08779,18,43.81905444756966,10.98,0.366,33.84,0.97,3.082,0.0883,594.56,291,116,175,2.0432,95,19.89,26.8,0.83,0.0335,0.0451,0.0756,650.72,386,0.4472,0.016874,0
CUST08780,35.2135923358677,78.8226644300605,9.29,0.31,16.76,2.71,1.8041,0.2917,132.59,91,42,49,1.457,91,5.95,3.42,0.54,0.0449,0.0258,0.0581,472.78,182,0.1925,0.01965,0
CUST08781,53.8581239011488,67.68466936817114,1.6,0.053,4.37,0.47,2.7312,0.2937,22.13,8,5,3,2.7662,31,1.23,0.23,0.31,0.0556,0.0104,0.1937,180.8,39,0.0442,0.00885,0
CUST08782,37.155936170772016,11.87875331579688,8.38,0.279,23.29,1.99,2.7792,0.2375,712.03,367,198,169,1.9401,72,68.07,14.05,2.5,0.0956,0.0197,0.2983,647.3,439,0.567,0.012946,0
CUST08783,42.61396791803695,63.66840447984698,2.48,0.083,5.55,0.63,2.2379,0.254,216.58,115,64,51,1.8833,100,2.44,4.96,0.1,0.0113,0.0229,0.0403,427.56,215,0.269,0.0058,0
CUST08784,20.52076352585575,81.62711950308541,37.5,1.25,83.07,3.47,2.2152,0.0925,337.25,188,102,86,1.7939,76,13.74,5.98,6.88,0.0407,0.0177,0.1835,535.6,264,0.351,0.070015,0
CUST08785,39.10965095842067,80.87659767764144,26.23,0.874,43.13,5.44,1.6443,0.2074,17.01,7,3,4,2.43,66,0.31,1.06,1.58,0.0182,0.0623,0.0602,803.47,73,0.0087,0.032646,0
CUST08786,20.13794786568687,38.362406421486334,2.47,0.082,4.69,0.36,1.8988,0.1457,203.85,97,49,48,2.1015,95,6.77,0.96,0.71,0.0332,0.0047,0.2874,397.3,192,0.2441,0.006217,1
CUST08787,39.08066556586271,38.93887623190833,6.73,0.224,10.29,1.65,1.529,0.2452,284.22,159,72,87,1.7875,82,4,20.42,0.54,0.0141,0.0718,0.0802,310.37,241,0.5123,0.021684,1
CUST08788,19.149859978120965,40.41955953886893,39.49,1.316,89.73,3.71,2.2722,0.0939,217.54,119,76,43,1.8281,65,22.22,5.64,7.55,0.1021,0.0259,0.1912,733.92,184,0.1621,0.053807,0
CUST08789,38.864156123863154,95.45193539852605,2.34,0.078,7.13,0.42,3.047,0.1795,100.08,62,30,32,1.6142,42,1.94,7.41,0.03,0.0194,0.074,0.0128,151.47,104,0.4093,0.015449,0
CUST08790,43.86998770128336,19.017181230630506,65.03,2.168,162.24,7.63,2.4948,0.1173,141.08,77,45,32,1.8322,77,16.72,9.11,6.04,0.1185,0.0646,0.0929,694.94,154,0.1108,0.093576,0
CUST08791,26.970304600794723,33.06375789930352,9.45,0.315,28.85,1.25,3.0529,0.1323,953.17,365,208,157,2.6114,83,82.4,34.19,2.13,0.0864,0.0359,0.2254,603.46,448,0.6048,0.01566,0
CUST08792,18,42.30270310967749,0.6,0.02,1.85,0.15,3.0833,0.25,218.2,128,53,75,1.7047,34,6.78,12.09,0.03,0.0311,0.0554,0.05,241.73,162,0.5295,0.002482,0
CUST08793,34.82305885370523,89.58812928243199,1.7,0.057,3.16,0.12,1.8588,0.0706,10.42,3,2,1,3.4733,42,1.08,0.51,0.21,0.1036,0.0489,0.1235,174.04,45,0.0172,0.009768,0
CUST08794,33.52726054109277,22.58481142800218,19.34,0.645,62.51,5.04,3.2322,0.2606,234.05,138,87,51,1.696,71,6.12,6,1.13,0.0261,0.0256,0.0584,648.03,209,0.213,0.029844,0
CUST08795,39.03522737132204,19.68045192846711,3.19,0.106,4.93,0.54,1.5455,0.1693,170.99,83,40,43,2.0601,97,17.72,11.95,0.43,0.1036,0.0699,0.1348,360.49,180,0.2302,0.008849,0
CUST08796,51.28238266500671,29.45553019604881,12.47,0.416,40.67,1.03,3.2614,0.0826,351.19,189,78,111,1.8581,103,26.56,11.22,3.41,0.0756,0.0319,0.2735,362.36,292,0.5216,0.034413,0
CUST08797,29.727336320499383,10.920203093237973,1.15,0.038,2.9,0.25,2.5217,0.2174,111.08,94,42,52,1.1817,33,11.56,5.79,0.32,0.1041,0.0521,0.2783,159.29,127,0.5901,0.00722,0
CUST08798,24.34081494203059,75.22067346327154,7.05,0.235,11.37,0.85,1.6128,0.1206,107.87,48,24,24,2.2473,66,7.66,2.03,1.76,0.071,0.0188,0.2496,452.39,114,0.1061,0.015584,0
CUST08799,24.742581896937907,71.44989361572613,3.82,0.127,11.09,0.81,2.9031,0.212,79.4,54,28,26,1.4704,34,6.55,2.97,0.25,0.0825,0.0374,0.0654,219.72,88,0.2458,0.017386,0
CUST08800,39.44448906089191,82.29712851170139,10.65,0.355,31.53,1.05,2.9606,0.0986,242.41,113,63,50,2.1452,84,15.9,18.41,2.32,0.0656,0.0759,0.2178,391.21,197,0.2888,0.027223,0
CUST08801,23.48737706483154,74.69151320201462,5,0.167,12.05,1.41,2.41,0.282,170.27,134,69,65,1.2707,74,14.68,10.07,0.09,0.0862,0.0591,0.018,534.22,208,0.2508,0.009359,0
CUST08802,25.482160457816768,29.352872849564285,16.87,0.562,32.32,2.3,1.9158,0.1363,92.22,42,20,22,2.1957,69,4.79,2.07,3.52,0.0519,0.0224,0.2087,468.26,111,0.0897,0.036027,1
CUST08803,30.251470144129645,34.70769937658324,11.29,0.376,21.16,3.25,1.8742,0.2879,188.23,90,55,35,2.0914,93,19,8.63,0.8,0.1009,0.0458,0.0709,432.51,183,0.2081,0.026103,1
CUST08804,30.24036816621397,39.98166598709461,14.31,0.477,36.37,1.5,2.5416,0.1048,179.6,114,68,46,1.5754,114,21.27,3.38,3.57,0.1184,0.0188,0.2495,914.45,228,0.1247,0.015649,0
CUST08805,23.52484054095468,57.68571222301909,36.46,1.215,58.73,7.93,1.6108,0.2175,98.91,49,25,24,2.0186,54,8.77,6.71,8.1,0.0887,0.0678,0.2222,710.78,103,0.0689,0.051296,0
CUST08806,33.55834362857161,108.78522392000863,15.59,0.52,47.22,4.31,3.0289,0.2765,187.88,92,58,34,2.0422,61,17.76,12.57,3.65,0.0945,0.0669,0.2341,721.12,153,0.1276,0.021619,0
CUST08807,18,81.860551070319,3.91,0.13,13.05,1.09,3.3376,0.2788,28.52,12,6,6,2.3767,94,2.18,1.7,0.05,0.0764,0.0596,0.0128,455.82,106,0.0263,0.008578,0
CUST08808,19.98967527262642,33.36859321804778,1.19,0.04,2.25,0.26,1.8908,0.2185,341.42,145,58,87,2.3546,85,30.94,15.32,0.11,0.0906,0.0449,0.0924,671.2,230,0.216,0.001773,1
CUST08809,24.28740175479045,36.081401027960815,2.03,0.068,4.63,0.57,2.2808,0.2808,171.4,100,56,44,1.714,43,5.25,6.08,0.61,0.0306,0.0355,0.3005,204.07,143,0.49,0.009948,0
CUST08810,39.81787898286509,61.404676788768754,1.5,0.05,4.1,0.23,2.7333,0.1533,26.81,10,5,5,2.681,39,3.08,1.84,0.37,0.1149,0.0686,0.2467,213.7,49,0.0468,0.007019,0
CUST08811,25.12483507386213,68.19177967426336,8.12,0.271,16.36,0.49,2.0148,0.0603,321.48,165,99,66,1.9484,38,9.01,18.57,2.41,0.028,0.0578,0.2968,198.78,203,0.8301,0.040849,0
CUST08812,25.436213696528853,14.564917022846334,1.4,0.047,3.33,0.36,2.3786,0.2571,182.92,81,43,38,2.2583,78,5.83,1.57,0.1,0.0319,0.0086,0.0714,390.66,159,0.2073,0.003584,0
CUST08813,22.057949844030688,68.17782629841949,10.75,0.358,30.54,2.59,2.8409,0.2409,731.85,885,444,441,0.8269,71,32.95,12.99,2.18,0.045,0.0177,0.2028,608.95,956,1.4533,0.017653,0
CUST08814,61.19432701342808,51.20043444022448,1.37,0.046,3.21,0.35,2.3431,0.2555,130.98,76,43,33,1.7234,103,3.95,3.98,0.12,0.0302,0.0304,0.0876,483.51,179,0.1572,0.002833,0
CUST08815,25.814440455344155,18.481735889364177,17.56,0.585,58.68,1.42,3.3417,0.0809,26.33,9,5,4,2.9256,62,3.13,0.38,4.52,0.1189,0.0144,0.2574,780.04,71,0.0115,0.022512,0
CUST08816,33.16100063322758,105.79759157415968,10.21,0.34,24.49,1.88,2.3986,0.1841,179.19,100,51,49,1.7919,54,18.55,2.98,1.76,0.1035,0.0166,0.1724,537.14,154,0.1862,0.019008,0
CUST08817,20.97511134496561,39.43520502680449,56.11,1.87,194.31,12.12,3.463,0.216,119.43,58,31,27,2.0591,71,13.65,7.19,13.74,0.1143,0.0602,0.2449,626.74,129,0.0925,0.089527,0
CUST08818,33.42115411540048,55.98621624509784,8.67,0.289,21.04,2.3,2.4268,0.2653,129.35,106,55,51,1.2203,96,13.75,6.93,1.02,0.1063,0.0536,0.1176,372.44,202,0.2846,0.023279,0
CUST08819,40.873937771237614,53.61909411417402,52.32,1.744,166.32,6.34,3.1789,0.1212,112.69,76,43,33,1.4828,74,3.87,8.98,5.77,0.0343,0.0797,0.1103,899.04,150,0.0845,0.058195,0
CUST08820,49.74611752518196,41.04666463417511,7.24,0.241,14.49,0.69,2.0014,0.0953,136.67,81,43,38,1.6873,83,4.81,9.84,1.91,0.0352,0.072,0.2638,414.69,164,0.1953,0.017459,0
CUST08821,33.65803476987571,49.24339766886605,2.71,0.09,8.82,0.36,3.2546,0.1328,86.86,60,27,33,1.4477,29,2.12,1.04,0.73,0.0244,0.012,0.2694,174.76,89,0.3433,0.015507,0
CUST08822,32.97424146619868,15.272712600673508,5.76,0.192,18.75,0.95,3.2552,0.1649,172.21,97,65,32,1.7754,126,9.74,5.35,0.72,0.0566,0.0311,0.125,1001.72,223,0.0968,0.00575,0
CUST08823,21.71182577933164,18.47494280973904,1.41,0.047,4.46,0.28,3.1631,0.1986,80.55,31,17,14,2.5984,41,2.21,5.99,0.39,0.0274,0.0744,0.2766,178.52,72,0.1737,0.007898,0
CUST08824,34.1755192984321,37.82185383821149,0.21,0.007,0.35,0.01,1.6667,0.0476,104.68,85,38,47,1.2315,31,2.03,2.03,0.02,0.0194,0.0194,0.0952,239.84,116,0.3544,0.000876,0
CUST08825,31.75011803430601,40.2993510738894,3.65,0.122,10.27,0.74,2.8137,0.2027,593.41,386,191,195,1.5373,79,61.24,7.51,0.01,0.1032,0.0127,0.0027,540.32,465,0.7144,0.006755,0
CUST08826,18,69.5989219157823,2.39,0.08,7.85,0.34,3.2845,0.1423,237.14,121,64,57,1.9598,73,22.66,5.78,0.68,0.0956,0.0244,0.2845,277.06,194,0.4367,0.008626,0
CUST08827,39.0076391773184,16.861432638398778,32.92,1.097,106.12,3.52,3.2236,0.1069,89.41,60,33,27,1.4902,67,5.6,2.27,8.89,0.0626,0.0254,0.27,730.87,127,0.0821,0.045042,0
CUST08828,29.88543042953188,114.04445758883672,6.97,0.232,19.46,0.64,2.792,0.0918,139.85,70,41,29,1.9979,88,8.26,0.68,0.9,0.0591,0.0049,0.1291,434.53,158,0.1611,0.01604,0
CUST08829,40.15857697583013,87.36556799711701,20.84,0.695,53.96,3.81,2.5893,0.1828,187.21,98,61,37,1.9103,100,11.43,11.48,6,0.0611,0.0613,0.2879,444.85,198,0.2203,0.046847,0
CUST08830,21.141144463529315,39.61981884706442,7.46,0.249,11.64,1.55,1.5603,0.2078,197.95,106,53,53,1.8675,80,9,0.64,0.05,0.0455,0.0032,0.0067,459.07,186,0.2309,0.01625,0
CUST08831,18,120,7.98,0.266,15.89,1.5,1.9912,0.188,322.44,152,84,68,2.1213,96,18.62,21.13,1.6,0.0577,0.0655,0.2005,457.51,248,0.3322,0.017442,0
CUST08832,18,73.54686671520408,10.18,0.339,15.82,1.92,1.554,0.1886,350.14,318,174,144,1.1011,106,17.19,2.16,0.03,0.0491,0.0062,0.0029,444.31,424,0.7157,0.022912,0
CUST08833,36.73507887058212,3.736880098844478,46.26,1.542,90.01,4.32,1.9457,0.0934,225.64,147,87,60,1.535,65,25.28,7.15,13.7,0.112,0.0317,0.2962,763.21,212,0.1926,0.060612,1
CUST08834,19.16113361932752,117.9688956010931,4.41,0.147,7.64,0.25,1.7324,0.0567,112.26,59,25,34,1.9027,92,8.1,3.96,0.44,0.0722,0.0353,0.0998,428.58,151,0.1377,0.01029,0
CUST08835,33.56305278364259,46.11163079104719,28.75,0.958,43.44,6.73,1.511,0.2341,229.85,122,81,41,1.884,120,9.49,12.07,8.07,0.0413,0.0525,0.2807,1043.73,242,0.1169,0.027545,0
CUST08836,47.159847621650925,27.84393618557322,1.83,0.061,4.38,0.31,2.3934,0.1694,65.38,25,13,12,2.6152,40,2.51,1.03,0.11,0.0384,0.0158,0.0601,162.09,65,0.1542,0.01129,0
CUST08837,34.69186480375567,57.16166855577035,5.91,0.197,20.29,0.85,3.4332,0.1438,262.25,165,95,70,1.5894,97,10.7,13.33,0.72,0.0408,0.0508,0.1218,464.08,262,0.3555,0.012735,1
CUST08838,34.287472618231504,58.96788195052388,6.82,0.227,21.83,0.48,3.2009,0.0704,186.23,91,57,34,2.0465,77,16.91,13.7,0.08,0.0908,0.0736,0.0117,596.95,168,0.1524,0.011425,0
CUST08839,32.04375239693449,14.458315338064526,17.14,0.571,34.14,1.78,1.9918,0.1039,548.93,291,164,127,1.8864,119,42.82,6.38,0.98,0.078,0.0116,0.0572,1078.7,410,0.2698,0.015889,0
CUST08840,47.826692585975096,56.25443007504164,7.05,0.235,13.02,0.78,1.8468,0.1106,43.96,17,7,10,2.5859,31,4.71,3.36,0.55,0.1071,0.0764,0.078,188.49,48,0.0902,0.037403,0
CUST08841,26.912397898203416,33.050710878710866,48.9,1.63,106.65,2.78,2.181,0.0569,163.67,136,58,78,1.2035,64,6.35,12.28,4.72,0.0388,0.075,0.0965,726.76,200,0.1871,0.067285,0
CUST08842,33.46992578915537,52.561943214518365,1.81,0.06,3.3,0.1,1.8232,0.0552,758.13,299,131,168,2.5356,88,60.44,37.24,0.38,0.0797,0.0491,0.2099,527.09,387,0.5673,0.003434,0
CUST08843,25.51720391008809,57.819979455938416,0.49,0.016,1.51,0.12,3.0816,0.2449,23.4,13,5,8,1.8,41,2.1,0.76,0.07,0.0897,0.0325,0.1429,191.17,54,0.068,0.002563,0
CUST08844,31.060622761190725,35.611658358205474,11.98,0.399,28.87,3.17,2.4098,0.2646,942,476,228,248,1.979,60,95.87,48,2.8,0.1018,0.051,0.2337,654.09,536,0.7277,0.018316,0
CUST08845,47.020974937043306,20.50718389499972,1.72,0.057,5.69,0.5,3.3081,0.2907,78.06,43,25,18,1.8153,33,5.27,0.41,0.29,0.0675,0.0053,0.1686,220.12,76,0.1953,0.007814,1
CUST08846,31.523411621579555,39.53696119256955,12.41,0.414,34.92,1.39,2.8139,0.112,97.85,48,27,21,2.0385,73,2.37,0.87,0.28,0.0242,0.0089,0.0226,690.3,121,0.0695,0.017978,0
CUST08847,18,52.69840887707967,24.56,0.819,69.26,1.61,2.82,0.0656,287.12,125,63,62,2.297,133,12.83,9.37,1.04,0.0447,0.0326,0.0423,1165.9,258,0.1072,0.021065,1
