customer_id,age,tenure_months,monthly_data_gb,avg_daily_data_gb,streaming_hours,hotspot_data_gb,monthly_voice_minutes,total_calls,incoming_calls,outgoing_calls,international_minutes,roaming_voice_minutes,monthly_sms,roaming_data_gb,monthly_recharge,city,operator,network_type,account_type,churn
CUST06797,19.579566525400057,59.43752370161,16.7,0.557,32.73,3.36,319.21,159,71,88,3.58,4.98,125,1.14,755.28,Pune,Jio,5G,Individual,1
CUST06798,37.31128234054211,85.01336839962363,5.47,0.182,17.26,0.27,356.17,161,66,95,28.19,24.4,78,0.43,368.01,Gurugram,Jio,5G,Individual,0
CUST06799,20.908163156544823,24.16596408903316,2.22,0.074,7.58,0.53,46.74,15,8,7,3.95,0.29,36,0.14,155.23,Mumbai,Vi,4G,Business,0
CUST06800,52.0916472452373,120,3.75,0.125,11.6,0.85,143.89,47,20,27,3.73,10.97,105,0.87,373.34,Bengaluru,Airtel,4G,Family,1
CUST06801,40.47067496378338,25.162060488397525,3.54,0.118,6.1,0.65,193.57,101,62,39,6.44,7.22,38,0.16,183.46,Delhi,Vi,5G,Individual,0
CUST06802,23.621517051093484,43.80082155624028,1.35,0.045,4.28,0.34,117.13,65,35,30,6.59,3.84,33,0.17,166.44,Noida,Airtel,4G,Business,0
CUST06803,18,46.161870211579945,3.39,0.113,11.19,0.33,29.25,17,8,9,1.88,1.83,34,0.49,212.07,Hyderabad,Airtel,4G,Individual,0
CUST06804,38.28011368929505,21.839011768943863,6.48,0.216,16.09,1.46,83.28,45,25,20,3.19,1.15,99,1.32,382.24,Bengaluru,Jio,5G,Individual,0
CUST06805,38.55183373400492,59.55422116405061,6.53,0.218,12.25,1.42,216.99,87,42,45,9.33,5.65,95,0.37,553.13,Lucknow,Airtel,5G,Business,0
CUST06806,31.294183215870312,23.692623682470323,4.52,0.151,8.75,1.26,620.53,304,156,148,19.81,33.03,86,0.79,551.53,Mumbai,Jio,5G,Individual,0
CUST06807,35.68684976250274,24.81447590813481,39.87,1.329,126.77,9.39,73.2,31,16,15,6.17,2.12,69,4.37,683.99,Mumbai,Airtel,5G,Family,0
CUST06808,31.68040061806403,29.05721439667397,17.07,0.569,37.26,4.74,199.46,101,56,45,3.02,10.41,97,1.2,382.35,Kolkata,Jio,5G,Business,0
CUST06809,45.232556938638126,37.05126667026215,7.67,0.256,21.91,1.15,124.68,79,33,46,7.33,6.09,84,0.1,403.87,Mumbai,Jio,5G,Individual,0
CUST06810,18,87.41634938437437,5.02,0.167,12.85,0.57,133.92,61,28,33,15.45,6.07,111,1.45,425.94,Delhi,Airtel,4G,Family,0
CUST06811,26.82650602800434,14.8709409535335,11.68,0.389,25.52,1.87,426.97,258,134,124,22.76,9.23,90,0.93,387.18,Bengaluru,Jio,5G,Individual,0
CUST06812,44.1817450078128,34.08475627611113,0.69,0.023,2.22,0.11,126.9,56,31,25,6.35,2.85,26,0.08,223.77,Chennai,Jio,4G,Individual,0
CUST06813,42.65367290831493,23.451556894824545,1.71,0.057,3.29,0.45,106.1,37,18,19,6.65,7.09,38,0.02,173.47,Noida,Jio,5G,Family,0
CUST06814,25.504925063431223,83.61636419557311,9.54,0.318,18.32,2.15,488.92,341,172,169,13.4,36.34,86,2.09,494.14,Hyderabad,Airtel,5G,Individual,0
CUST06815,30.80053026929681,22.816372178433227,5.41,0.18,11.43,1.59,163.25,101,62,39,13.93,3.23,87,0.69,539.68,Bengaluru,Vi,5G,Individual,0
CUST06816,43.56473610315773,101.8971629476059,0.73,0.024,1.12,0.17,102.87,82,43,39,7.61,1.95,40,0.18,223.56,Hyderabad,Airtel,5G,Family,0
CUST06817,26.46699488111612,63.3672431896582,1.84,0.061,3.44,0.23,106.3,40,23,17,12.39,5.04,32,0.27,227.43,Hyderabad,Jio,5G,Individual,0
CUST06818,35.1440651373434,78.20812785416305,9.03,0.301,14,0.56,543.04,238,115,123,9,12.08,110,0.16,1296.5,Hyderabad,Airtel,5G,Individual,0
CUST06819,18,76.61987069310884,1.83,0.061,4.45,0.45,719.17,415,267,148,7.73,54.84,76,0.49,412.57,Bengaluru,Vi,5G,Family,0
CUST06820,23.40536269205644,61.318444190539225,38.65,1.288,121.29,11.29,46.45,25,13,12,3.62,0.09,69,6.74,731.65,Delhi,Jio,4G,Individual,0
CUST06821,39.88632421983217,63.88548285043633,2.87,0.096,7.59,0.49,399.69,329,180,149,19.64,13.68,96,0.18,241.2,Chennai,Jio,4G,Individual,0
CUST06822,27.990241686404232,36.60235410526224,12.55,0.418,21.79,2.29,227.24,117,54,63,20.88,16.52,89,2.37,492.58,Noida,Jio,5G,Individual,0
CUST06823,36.08788412551494,70.20928329579517,3.17,0.106,6.61,0.48,394.15,148,76,72,30.13,11.05,117,0.16,872.08,Chennai,Vi,5G,Individual,0
CUST06824,28.440298314517577,34.24331242933246,31.05,1.035,96.35,8.37,398.2,190,97,93,28.97,20.11,112,7.71,690.03,Kolkata,Airtel,4G,Individual,0
CUST06825,44.45497020755907,72.53761921540098,1.12,0.037,3.6,0.26,25.07,10,6,4,0.76,1.78,35,0.24,127.79,Lucknow,Airtel,4G,Individual,1
CUST06826,40.92316983275968,58.23591616762289,4.3,0.143,13.99,0.66,838.56,583,288,295,63.25,21.8,81,0.52,553.91,Bengaluru,Airtel,5G,Individual,0
CUST06827,31.02354578025981,84.650177831342,2.38,0.079,3.65,0.71,64.89,37,22,15,5.89,4.28,32,0.51,184.13,Lucknow,Jio,5G,Individual,0
CUST06828,18,93.4784522722231,0.52,0.017,0.93,0.08,59.52,34,16,18,0.81,4.18,40,0.1,214.7,Kolkata,Jio,5G,Individual,0
CUST06829,26.73427410626502,19.82087143061853,16.81,0.56,46.97,2.59,120.96,57,28,29,3.66,6.79,64,1.26,744.78,Hyderabad,Jio,4G,Business,0
CUST06830,27.079543200817184,32.48906400139054,11.37,0.379,21.71,1.82,425.32,217,106,111,23.74,32.86,95,1.07,388.62,Chennai,Jio,5G,Business,0
CUST06831,23.50850301967711,120,18.09,0.603,28.91,1.09,345.68,227,153,74,7.99,3.21,102,3.55,965.27,Kolkata,Airtel,4G,Individual,1
CUST06832,32.93518046046236,13.254267233454698,3.43,0.114,5.5,0.35,140.1,76,48,28,11.49,4.36,41,0.81,142.49,Mumbai,BSNL,4G,Individual,0
CUST06833,53.04515354735241,68.8420820406457,9.54,0.318,19.08,2.25,224.38,131,60,71,26.36,12.56,77,2.06,439.03,Hyderabad,Vi,4G,Individual,0
CUST06834,37.86578165454919,69.1603413644868,20.36,0.679,31.15,2.45,366.93,297,183,114,14.87,0.28,99,2.89,887.17,Chennai,Airtel,5G,Individual,0
CUST06835,34.54241778706848,42.85697564769999,23.23,0.774,50.04,2.2,310.73,138,91,47,6.41,21.16,129,6.42,1031.55,Mumbai,Airtel,5G,Individual,0
CUST06836,44.00363727706939,61.463527974293314,4.54,0.151,11.6,1.22,67.08,33,16,17,6.03,5.27,41,1.06,233.91,Bengaluru,Airtel,5G,Individual,0
CUST06837,37.53250481998111,54.884618185630735,13.64,0.455,45.79,3.85,502.09,207,108,99,5.24,0.94,86,0.02,303.57,Gurugram,Jio,5G,Individual,0
CUST06838,28.02505303173399,31.257759458643324,38.47,1.282,102.06,7.7,48.14,33,18,15,1.33,2.26,68,7.01,774.25,Lucknow,Airtel,5G,Family,0
CUST06839,36.06927983264386,30.53471236477309,1.21,0.04,3.68,0.12,106.15,72,38,34,3.58,3.34,34,0.33,187.66,Gurugram,Jio,5G,Individual,0
CUST06840,26.0171456101655,87.79248159326113,30.7,1.023,59.88,8.19,672.96,370,233,137,60.54,1.06,109,3.78,1209.13,Hyderabad,Jio,5G,Family,0
CUST06841,30.8645271052438,11.06683182566876,11.28,0.376,17.81,1.35,82.55,57,26,31,2.5,4.78,125,1.32,852.85,Chennai,Vi,5G,Individual,0
CUST06842,44.297203131720416,34.50542211349651,1.78,0.059,4.58,0.3,112.5,71,40,31,13.34,4.79,34,0.03,220.17,Mumbai,Airtel,5G,Business,0
CUST06843,32.38089938436659,39.25281421514025,0.74,0.025,2.23,0.2,57.97,45,26,19,3.07,1.75,28,0.01,240.8,Hyderabad,Airtel,5G,Family,0
CUST06844,25.23487100425531,31.67333303358946,2.62,0.087,8.26,0.22,89.05,31,16,15,0.98,5.47,41,0.18,260.39,Bengaluru,Jio,5G,Individual,0
CUST06845,28.3062110271172,56.15097906728323,31.91,1.064,103.54,8.21,546.04,289,188,101,32.95,38.33,115,8.79,1068.76,Lucknow,Airtel,5G,Individual,0
CUST06846,27.50046778916954,51.72790712409932,0.94,0.031,1.66,0.06,69.2,30,18,12,7.16,4.06,32,0.14,219.66,Hyderabad,Jio,4G,Individual,0
CUST06847,18,41.82305049493667,4.02,0.134,6.41,0.34,305.49,192,115,77,13.59,12.83,94,0.63,392.11,Kolkata,Airtel,5G,Individual,0
CUST06848,31.30567152859752,94.03462754711636,6.76,0.225,11.72,1.03,297.56,120,75,45,29.23,11.75,83,1.73,318.73,Noida,Jio,5G,Individual,0
CUST06849,41.26688975241882,71.8421329685981,28.56,0.952,46.45,6.93,102.91,62,26,36,1.39,1.57,82,0.95,647.76,Noida,Jio,5G,Individual,0
CUST06850,24.779715855825376,40.35804124090884,2.16,0.072,6.18,0.41,87.83,44,28,16,3.76,0.41,33,0.44,184.28,Pune,Jio,4G,Individual,0
CUST06851,48.50539511816099,88.59024756533941,2,0.067,3.01,0.49,121.43,62,27,35,13.18,3.92,34,0.4,197.26,Noida,Jio,4G,Individual,0
CUST06852,25.58521170626885,81.89059355014881,21.16,0.705,65.48,5.93,583.04,210,125,85,17.01,26.31,116,3.48,1023.92,Noida,Jio,5G,Individual,0
CUST06853,30.640484759197708,9.3762230919849,14.11,0.47,32.5,1.75,218.59,103,66,37,6.34,13.56,109,2.37,833.55,Gurugram,Vi,4G,Family,0
CUST06854,26.614490770963663,42.56192670604097,5.26,0.175,16.72,0.71,350.02,167,110,57,17.47,8.6,75,0.6,525.46,Noida,Airtel,4G,Individual,1
CUST06855,44.63369912808879,120,4.07,0.136,10.77,0.58,36.2,16,7,9,2.64,1.98,35,0.67,264.67,Bengaluru,Jio,4G,Individual,0
CUST06856,30.56505270000729,28.84422864020345,6.51,0.217,15.29,1.12,444.89,201,96,105,25.77,2.06,99,1.63,445.7,Kolkata,Airtel,5G,Family,0
CUST06857,18,47.02631128639656,41.03,1.368,119.54,3.41,343.78,174,81,93,39.29,12.66,71,5.68,825.4,Lucknow,Vi,5G,Business,1
CUST06858,32.85782017418747,36.15707945577718,6.39,0.213,13.82,1.07,165.63,116,68,48,9.18,10.48,81,1.22,399.69,Noida,Airtel,4G,Business,0
CUST06859,24.86388217482616,74.43108458006587,21.55,0.718,70.74,6.41,280.66,159,76,83,26.66,13.15,141,5.23,1101.66,Kolkata,Jio,5G,Individual,0
CUST06860,25.046456052149164,31.827329273412648,27.94,0.931,79.87,7.27,133.64,114,63,51,14.52,4.2,53,6.71,773.77,Chennai,Jio,5G,Individual,0
CUST06861,18,70.12676218169331,1.74,0.058,5.64,0.09,207.59,88,41,47,10.08,14.27,24,0.09,185.32,Delhi,Jio,5G,Individual,0
CUST06862,51.926682513493866,49.12131119089068,2.84,0.095,9.28,0.48,567.4,313,160,153,6.39,33.83,128,0,918.72,Kolkata,BSNL,5G,Individual,0
CUST06863,45.02681697181878,28.696717114440297,40.95,1.365,72.94,8.84,409.33,170,87,83,31.84,0.97,122,1.3,928.66,Hyderabad,Jio,5G,Individual,0
CUST06864,35.49110827398031,48.75034773484494,1.69,0.056,4.33,0.41,118.3,41,25,16,12.08,8.26,36,0.14,265.35,Mumbai,Airtel,5G,Individual,0
CUST06865,35.776625159481554,48.767116220763626,4,0.133,7.22,0.88,59.33,32,19,13,4.37,1.83,82,0.01,426.75,Gurugram,Airtel,5G,Family,0
CUST06866,18,29.14375685487334,7.46,0.249,18.56,2.05,663.44,469,235,234,26.8,24.4,88,1.26,390.43,Chennai,Airtel,5G,Individual,0
CUST06867,33.24217168713481,50.46992664843283,15.96,0.532,24.42,1.91,273.89,143,63,80,4.55,6.65,94,0.21,352.4,Lucknow,Airtel,4G,Individual,0
CUST06868,42.81368215708122,92.43054465392774,1.55,0.052,2.96,0.21,104.46,69,29,40,6.93,3.72,42,0.31,166.47,Lucknow,Jio,5G,Individual,0
CUST06869,22.048835880732284,30.111838546292628,29.07,0.969,71.43,7.45,82.64,47,27,20,4.5,3.09,77,7.89,759.55,Chennai,Airtel,5G,Individual,0
CUST06870,33.03208473538508,45.66883941684115,13.87,0.462,26.45,3.92,237.1,141,75,66,12.06,7.3,96,4.04,1064.86,Lucknow,Jio,5G,Individual,0
CUST06871,18,48.32230615977088,11.13,0.371,17.59,2.76,59.91,24,14,10,3.98,1.49,87,1.44,481.34,Delhi,Airtel,4G,Family,0
CUST06872,18,55.6034608129872,3.05,0.102,6.09,0.58,122.42,84,35,49,14.59,3.55,32,0.76,155.96,Noida,Airtel,5G,Individual,0
CUST06873,49.2258114120589,71.74954237452329,39.1,1.303,124.87,6.85,115.32,35,18,17,5.3,3.93,68,7.41,549.77,Chennai,Airtel,5G,Individual,0
CUST06874,35.779771590992254,28.199167138966896,6.44,0.215,11.11,1.41,156.28,93,38,55,16.79,0.84,68,1.65,326.81,Bengaluru,Vi,5G,Individual,1
CUST06875,30.98352037412068,71.21687005205828,4.76,0.159,13.57,0.8,1347.72,610,319,291,134.63,102.88,82,0.27,691.04,Gurugram,Jio,5G,Individual,1
CUST06876,25.82418167986709,68.58521818822769,4.08,0.136,10.6,1,180.42,91,38,53,7.92,10.9,92,0.83,435.36,Chennai,Vi,4G,Individual,0
CUST06877,18,120,2.06,0.069,3.94,0.56,257.11,131,83,48,9.64,7.84,37,0.03,266.46,Pune,Vi,4G,Individual,0
CUST06878,23.02641442839593,53.268716404803456,4.2,0.14,9.6,0.53,133.13,77,40,37,6.75,8.5,40,1.15,207.98,Bengaluru,Airtel,5G,Individual,0
CUST06879,18,41.9974254586698,5.55,0.185,12.98,1.25,259.66,172,88,84,18.93,7.34,69,0.03,656.73,Gurugram,Vi,4G,Individual,0
CUST06880,46.47955134748245,93.25403497671584,16.14,0.538,27.38,1.87,193.61,128,86,42,18.91,12.72,87,4.16,412.12,Noida,Airtel,4G,Business,0
CUST06881,24.16687469882078,82.61688318058181,8.48,0.283,29.61,2.3,298.14,110,54,56,22.05,21.33,104,0.74,550.75,Noida,Airtel,5G,Individual,0
CUST06882,42.38225271981567,60.31071004072139,1.32,0.044,2.64,0.15,25.22,12,6,6,2.24,0.05,33,0.2,204.53,Pune,Jio,5G,Business,0
CUST06883,18,70.09560821243291,7.74,0.258,17.39,1.71,107.89,60,23,37,1.36,2.85,89,1.44,394.23,Bengaluru,Jio,4G,Individual,0
CUST06884,40.186474080944535,54.891658203684514,7.75,0.258,13.45,0.66,328.69,137,82,55,3.69,24.94,98,0.93,397.79,Bengaluru,Airtel,4G,Family,0
CUST06885,31.967591806087704,71.61513363500048,31.14,1.038,49.13,8.93,503.22,275,112,163,44.48,39.05,127,6.19,1155.18,Bengaluru,Jio,5G,Individual,0
CUST06886,34.90273634529061,54.13688843746377,15.66,0.522,24.06,1.73,233.4,113,65,48,16.14,3,126,1.99,1279.52,Gurugram,Jio,5G,Individual,1
CUST06887,44.29767067204526,15.533644295369182,1.32,0.044,3.98,0.28,52.36,31,12,19,4.62,2.82,33,0.37,156.53,Delhi,Jio,5G,Individual,0
CUST06888,34.569005917913884,50.43369506825227,3.65,0.122,5.71,0.36,318.62,127,70,57,36.66,22.09,101,0.94,427.28,Chennai,Jio,5G,Individual,0
CUST06889,56.3922076339193,46.421982382666194,0.56,0.019,1.75,0.04,34.63,18,8,10,2.83,1.73,25,0.1,206.7,Mumbai,Jio,4G,Individual,0
CUST06890,38.34142669209064,38.56254241277438,13.47,0.449,44.15,1.35,447.88,273,144,129,8.44,14.57,106,0.5,319.75,Delhi,Jio,5G,Family,0
CUST06891,18.03990961672825,34.554125903655546,10.02,0.334,26.58,1.72,271.01,180,82,98,25.64,3.76,88,2.02,435.95,Kolkata,Vi,5G,Individual,0
CUST06892,23.0622776746394,59.141719425808375,16.22,0.541,50.18,1.58,164.91,62,28,34,12.24,0.59,133,3.75,939.98,Pune,Airtel,5G,Family,1
CUST06893,28.413512547634223,12.19913403074883,49.74,1.658,152.32,5.03,166.53,95,49,46,9.56,2.77,133,8.77,1302.49,Mumbai,Vi,4G,Individual,0
CUST06894,19.37246286229593,47.65464361530408,2.95,0.098,10.15,0.18,134.73,121,59,62,7.9,3.7,89,0.54,340.71,Bengaluru,Airtel,5G,Individual,0
CUST06895,25.649121032329017,56.70603605646066,15.2,0.507,32.68,0.95,299.5,237,123,114,17.4,11.7,92,0.04,375.35,Gurugram,Airtel,4G,Individual,0
CUST06896,33.45947968303589,88.02317280332369,7,0.233,21.43,0.88,449.01,279,164,115,14.85,12.51,84,0.16,718.41,Noida,Vi,4G,Individual,0
CUST06897,50.4409792582252,120,8.29,0.276,16.38,2.05,1122.77,341,186,155,26.78,68.48,91,1.29,474.01,Mumbai,Jio,5G,Family,0
CUST06898,29.407768439809686,46.98053802789859,1.77,0.059,3.44,0.32,139.55,79,41,38,16.08,3.88,30,0.13,198.27,Delhi,Airtel,4G,Individual,0
CUST06899,38.35638311346271,32.4845609762959,17.23,0.574,46.49,3.75,386.69,291,165,126,26.43,30.76,83,0.38,367.08,Gurugram,Vi,5G,Family,0
CUST06900,41.75895021880002,120,6.73,0.224,23.45,0.78,298.5,123,60,63,20.59,20.34,106,0.64,374.41,Chennai,Jio,5G,Business,0
CUST06901,21.453199587621867,38.14023145933722,1.13,0.038,2.23,0.07,62.98,25,13,12,4.32,1.69,39,0.1,164.69,Delhi,Airtel,4G,Individual,0
CUST06902,30.03305113364473,23.408180731133378,0.95,0.032,2.55,0.17,30.11,18,11,7,3.32,0.61,38,0.11,241.3,Kolkata,Jio,5G,Individual,0
CUST06903,50.765395627849045,92.35734372793038,1.63,0.054,2.82,0.16,130.26,56,23,33,11.07,7.63,32,0.4,254.13,Mumbai,Airtel,5G,Family,0
CUST06904,38.6884567820794,87.25615548099123,43.42,1.447,126.67,2.7,18.53,8,4,4,0.99,0.14,68,0.69,761.07,Pune,Jio,4G,Individual,0
CUST06905,31.15067148047872,120,9.45,0.315,24.94,1.12,114.11,60,24,36,13.4,0.39,96,0.21,474.57,Pune,Jio,5G,Individual,0
CUST06906,51.122995348226496,96.2145513676823,1.11,0.037,1.8,0.06,48.74,28,15,13,5.34,0.81,30,0.05,171.26,Chennai,Airtel,5G,Individual,0
CUST06907,38.45195624043793,32.567239841929414,4.16,0.139,9.64,0.68,198.72,163,84,79,12.33,3.37,38,0.17,213.64,Mumbai,Jio,5G,Individual,0
CUST06908,18,106.54717925146753,1.08,0.036,1.63,0.11,738.21,395,207,188,22.37,36.57,73,0.27,660.93,Gurugram,Airtel,5G,Business,0
CUST06909,38.091757894391776,120,1.6,0.053,3.07,0.35,432.19,224,143,81,22.72,29,66,0.09,587.21,Bengaluru,Jio,5G,Individual,0
CUST06910,33.40958190136985,12.773202921038834,9.71,0.324,18.04,2.76,319.16,178,103,75,31.84,15.35,77,1.01,456.17,Chennai,Airtel,5G,Family,0
CUST06911,38.69729723381054,25.1095194126955,10.01,0.334,19.74,2.89,197.81,82,48,34,15.1,10.33,93,1.44,439.44,Hyderabad,Airtel,5G,Business,0
CUST06912,46.47163273969699,47.35629311568892,14.94,0.498,28.06,4.4,186.4,82,39,43,6.61,11.73,121,3.61,1163.67,Hyderabad,Jio,5G,Individual,0
CUST06913,27.437305064148788,18.45246944701527,2.83,0.094,5.39,0.38,117.6,50,32,18,2.91,7.97,36,0.5,270.83,Hyderabad,Jio,5G,Individual,1
CUST06914,28.735490101253344,37.59423718375288,3.6,0.12,7.57,0.43,34.33,14,7,7,1.31,2.08,31,0.45,171.29,Mumbai,Jio,5G,Individual,0
CUST06915,50.30493392765133,23.84661820515749,4.77,0.159,14.65,1.33,308.21,130,66,64,17.97,2.72,96,0.61,474.33,Kolkata,Airtel,5G,Business,0
CUST06916,18,52.21289280402216,3.34,0.111,7.44,0.58,132.54,58,25,33,4.38,5.62,30,0.11,172.55,Chennai,Airtel,5G,Individual,0
CUST06917,18,99.67555671154796,6.95,0.232,13.7,1.02,108.72,61,33,28,4.82,7,77,0.93,354.73,Noida,Airtel,5G,Family,0
CUST06918,46.57537689853597,58.8703333737769,36.79,1.226,98.34,3.18,398.6,163,92,71,5.37,2.36,112,8.28,1063.64,Noida,BSNL,4G,Individual,0
CUST06919,18,29.479642732605992,29.71,0.99,88.67,3.58,83.21,40,17,23,9.13,5.14,70,5.73,905.08,Lucknow,Vi,5G,Individual,0
CUST06920,18,18.73875060767396,7.78,0.259,15.55,1.33,315.09,220,104,116,31.09,22.96,102,0.56,301.86,Pune,Jio,5G,Family,0
CUST06921,29.78374088995792,21.104367006589776,27.65,0.922,66.2,4.24,355.87,109,60,49,12.45,2.08,110,1.11,1024.29,Chennai,Airtel,5G,Family,0
CUST06922,41.177349073081054,120,2.58,0.086,8.47,0.49,86.95,67,30,37,4.89,2.43,26,0.76,231.39,Pune,BSNL,4G,Individual,1
CUST06923,30.90190900564468,72.31459862295918,8.83,0.294,20.24,2.25,106.5,60,30,30,4.85,6.08,32,1.94,143.93,Noida,Airtel,5G,Individual,0
CUST06924,24.270310002096792,52.45796406190604,18.23,0.608,58.84,2.28,72.66,37,15,22,5.83,1.02,61,1.54,528.59,Bengaluru,Jio,5G,Individual,1
CUST06925,21.46603594876338,22.80914379665164,19.01,0.634,65.83,1.06,11.49,3,2,1,0.24,0.45,58,3.35,810.91,Kolkata,Vi,5G,Individual,0
CUST06926,32.71113550404263,28.37882722950135,2.09,0.07,5.99,0.25,21.28,11,7,4,0.31,0.81,45,0.46,165.43,Noida,Jio,5G,Family,0
CUST06927,23.15826512109595,103.34407748245454,15.55,0.518,54.12,4.08,358.7,166,106,60,23.41,14.01,95,2.66,386.13,Mumbai,Vi,5G,Family,0
CUST06928,18,40.50456707571424,30.33,1.011,94.03,4.94,192.47,71,31,40,7.63,9.19,65,0.47,672.42,Kolkata,Airtel,5G,Individual,1
CUST06929,29.635359414819163,17.130913387462076,53.78,1.793,112.53,6.57,160.89,64,38,26,11.07,8.94,55,12.28,806,Chennai,Jio,5G,Family,0
CUST06930,38.30054006887556,77.64924480281508,83.32,2.777,226.4,7.37,74.49,37,20,17,4.17,2.05,65,1.56,711.14,Hyderabad,Vi,5G,Individual,0
CUST06931,27.1033632638402,91.05569049619466,5.63,0.188,18.18,0.83,250.88,165,80,85,11.99,14.08,89,0.01,345.07,Pune,Airtel,5G,Individual,0
CUST06932,18.40958997754028,23.30894426285538,0.32,0.011,1.09,0.09,70.8,38,21,17,7.24,5.23,25,0.03,190.99,Hyderabad,Jio,5G,Individual,0
CUST06933,18,52.637479258662246,5.17,0.172,15.44,0.81,220.53,137,54,83,13.1,8.19,90,0.12,338.59,Gurugram,Vi,5G,Family,0
CUST06934,19.40880969270671,55.23050059908292,3.18,0.106,4.89,0.32,177.87,84,36,48,17.53,1.51,31,0.17,175.7,Pune,Jio,5G,Individual,1
CUST06935,26.41014101433911,59.4852164522533,22.79,0.76,63.54,6.31,249.96,188,114,74,17.54,4.02,120,0.9,1229.78,Chennai,Jio,5G,Family,0
CUST06936,18,31.951878791515608,4.68,0.156,12.52,0.74,242.62,136,58,78,10.81,3.02,94,0.09,343.1,Mumbai,Airtel,5G,Family,0
CUST06937,29.28667774127913,55.23535573373098,2.48,0.083,7.23,0.35,68.3,29,16,13,0.79,1.11,90,0.22,311.3,Lucknow,Airtel,5G,Family,0
CUST06938,51.619942194581526,88.95498234476378,23.84,0.795,78.03,3.64,305.31,265,133,132,10.62,14.82,97,0.65,638.98,Chennai,Airtel,4G,Individual,1
CUST06939,33.44551779561931,20.589706564361435,19.98,0.666,58.21,5.93,173.97,69,35,34,8.94,13.74,87,2.86,401.77,Chennai,Jio,5G,Individual,0
CUST06940,18,38.05761934138851,11.19,0.373,28.16,2.93,271.85,125,68,57,8.02,14.04,77,2.7,335.85,Chennai,BSNL,4G,Family,0
CUST06941,23.60194074679647,16.41966588985629,17.41,0.58,59.57,1.81,705.16,441,278,163,45.25,19.69,92,3.26,508.93,Bengaluru,Airtel,5G,Individual,0
CUST06942,50.68770209123856,69.88287906140454,11.95,0.398,35.44,2.26,295.09,154,75,79,12.43,13.11,72,1.82,770.03,Lucknow,Airtel,4G,Individual,0
CUST06943,27.94706171315962,14.585937945464444,19.51,0.65,47.17,5.36,113.9,43,26,17,7.73,0.61,60,5.76,855.19,Bengaluru,Vi,5G,Family,1
CUST06944,18,24.09796400419186,2.3,0.077,6.75,0.18,82.69,67,36,31,1.18,0.89,35,0.33,201.19,Bengaluru,Jio,4G,Individual,0
CUST06945,28.77755119880367,65.83767223041902,25.4,0.847,75.14,1.49,208.45,96,52,44,16.58,12.29,66,7.25,711.7,Mumbai,Jio,5G,Individual,0
CUST06946,18.979505092677943,21.665121268494467,20.25,0.675,43.73,4.4,957.96,511,318,193,17.94,68.91,88,2.75,619.79,Hyderabad,Vi,4G,Individual,0
CUST06947,20.926051090794108,60.71776769939312,1.19,0.04,3.15,0.08,41.86,23,11,12,3.36,1.82,39,0.13,140.86,Bengaluru,Airtel,5G,Individual,0
CUST06948,55.36429979449548,51.467044567856696,1.83,0.061,4.3,0.12,107.73,56,28,28,4.21,8.14,21,0.09,167.79,Bengaluru,Airtel,5G,Individual,1
CUST06949,36.88154773249392,25.93250937349326,3.13,0.104,6.03,0.77,1111.32,628,383,245,109.46,10.85,72,0.29,571.76,Mumbai,Jio,5G,Individual,0
CUST06950,40.30372028656811,83.6211544375152,6.22,0.207,17.38,1.71,75.26,138,76,62,1.02,2.83,41,0.29,185.81,Noida,Jio,5G,Individual,1
CUST06951,40.35406636342077,67.27757161913264,21.06,0.702,54.67,1.85,727.66,389,179,210,37.68,37.48,73,4.97,563.85,Chennai,Vi,5G,Business,0
CUST06952,37.73938598386722,41.89639504240554,22.87,0.762,78.05,3.6,101.88,41,20,21,5.69,6.78,80,3.18,441.14,Kolkata,Vi,5G,Individual,0
CUST06953,43.69520508464535,46.80996229977899,3.24,0.108,10.23,0.27,589.81,208,105,103,60.68,21.31,106,0.17,384.18,Mumbai,Jio,4G,Family,0
CUST06954,21.38100350926664,60.45154748577217,0.38,0.013,0.83,0.08,56.91,33,21,12,3.16,2.05,36,0.07,183.6,Gurugram,Vi,5G,Individual,0
CUST06955,33.23667710546121,84.60447655662836,3.59,0.12,11.82,0.3,1182.56,576,289,287,25.78,67.44,88,1.02,602.34,Delhi,Airtel,5G,Family,1
CUST06956,31.36263653164397,54.551484717783154,17.73,0.591,34.15,4.97,188.88,84,46,38,4.56,3.21,94,3.35,326.02,Delhi,Airtel,5G,Individual,0
CUST06957,43.29222331589083,56.72530093458423,11.48,0.383,29.27,1.62,106.03,65,37,28,10.14,2.24,88,1.21,449.22,Mumbai,Jio,5G,Individual,1
CUST06958,23.67604512692445,14.848091924520329,21.68,0.723,73.63,3.11,75.05,35,23,12,3.63,0.7,66,3.37,608.9,Gurugram,Jio,5G,Individual,0
CUST06959,22.61809508838639,31.176271578173093,31.45,1.048,97.66,8.24,70.07,32,17,15,6.99,1.58,80,6.4,743.91,Chennai,Jio,5G,Business,0
CUST06960,29.39663241383929,115.47890073058234,36.57,1.219,125.35,4.17,145.71,124,65,59,15.8,6.42,120,0.44,1056.27,Chennai,Airtel,4G,Individual,0
CUST06961,38.99816244261493,45.33677161705555,8.74,0.291,28.29,1.78,138.73,87,52,35,7.5,1.69,100,1.07,368.2,Mumbai,Vi,5G,Individual,0
