customer_id,monthly_data_gb,streaming_hours,hotspot_data_gb,monthly_voice_minutes,avg_minutes_per_call,monthly_sms,international_minutes,roaming_voice_minutes,roaming_data_gb,monthly_recharge,tenure_months
CUST08631,0.336045,0.297339,0.362157,0.021545,0.536513,0.268519,0.003778,0.019566,0.417038,0.44698,0.029267
CUST08632,0.029766,0.016177,0.005865,0.136892,0.64427,0.12037,0.025063,0.016114,0.028919,0.018096,1
CUST08633,0.035406,0.023855,0.038855,0.096582,0.082445,0.083333,0.095087,0.11855,0.018264,0.052003,0.092619
CUST08634,0.078802,0.059374,0.020527,0.13859,0.712312,0.657407,0.106422,0.051985,0.06697,0.270913,0.445374
CUST08635,0.016606,0.008792,0.010264,0.33428,0.386451,0.638889,0.373169,0.42183,0.014459,0.173762,0.180636
CUST08636,0.258183,0.277586,0.357025,1,0.470875,0.509259,1,0.050259,0.161336,0.651236,0.663191
CUST08637,0.161677,0.169565,0.231663,1,0.273887,0.444444,0.562461,1,0.022831,0.286518,0.107093
CUST08638,0.050759,0.058553,0.025659,0.073096,0.786973,0.759259,0.053778,0.042778,0.03729,0.173753,0.552247
CUST08639,0.689009,0.705337,0.401745,0.01073,0.708318,0.481481,0.01738,0.020909,0.531951,0.540727,0.16498
CUST08640,0.566968,0.445862,0.750706,0.135003,0.286016,0.481481,0.057304,0.041819,0.435302,0.541404,0.303196
CUST08641,0.23296,0.177243,0.227264,0.525861,0.630477,0.527778,0.410952,0.716094,0.091322,0.487194,0.940175
CUST08642,0.098228,0.082115,0.101169,0.267121,0.704288,0.592593,0.28186,0.1385,0.006849,0.38713,0.520149
CUST08643,0.099952,0.128888,0.045453,0.413001,0.308277,0.685185,0.593443,0.588912,0.013698,0.220508,0.324314
CUST08644,0.20664,0.183163,0.278582,0.204852,0.381644,0.777778,0.235765,0.068291,0.129373,0.179334,0.287066
CUST08645,0.18737,0.215399,0.142957,0.630501,0.499497,0.555556,0.202516,0.261654,0.122524,0.214898,0.22854
CUST08646,0.126741,0.09753,0.09897,0.2513,0.493099,0.657407,0.048236,0.120468,0.039573,0.283075,0.374668
CUST08647,0.244396,0.293529,0.187676,0.42832,0.362415,0.5,0.465737,0.024746,0.283099,0.294825,0.103307
CUST08648,0.02021,0.015532,0.030791,0.032391,0.555557,0.055556,0.021158,0.035105,0.020547,0.092276,0.295503
CUST08649,0.996541,1,0.253656,0.110471,0.505229,0.37037,0.046851,0.106465,0.340175,0.51959,0.178732
CUST08650,0.0282,0.02491,0.030791,0.039639,0.27067,0.027778,0.057304,0.020334,0.028919,0.071414,0.27563
CUST08651,0.050916,0.043021,0.014662,0.249379,0.434044,0.194444,0.215237,0.235181,0.006849,0.051346,0.184734
CUST08652,0.129875,0.158663,0.071112,0.367833,0.502344,0.592593,0.518255,0.262037,0.01522,0.240262,0.474909
CUST08653,0.058906,0.046479,0.076977,0.148859,0.232581,0.092593,0.12481,0.114713,0.063925,0.073091,0.618632
CUST08654,0.167787,0.105267,0.156886,0.152094,0.126229,0.481481,0.038161,0.154038,0.061642,0.599743,0.57649
CUST08655,0.20758,0.169506,0.247792,0.026637,0,0.453704,0.038539,0.00844,0.02968,0.276248,0.678076
CUST08656,0.080525,0.088797,0.019794,0.269459,0.318299,0.574074,0.055793,0.106848,0.100454,0.360903,0.990998
CUST08657,0.095252,0.059491,0.129761,0.112979,0.306207,0.527778,0.125817,0.028007,0.038812,0.257495,0.021067
CUST08658,0.02867,0.037863,0.043987,0.131245,0.386562,0.12963,0.063097,0.094188,0.031963,0.00155,0.287567
CUST08659,0.02773,0.019459,0.032257,0.018342,0.457267,0.083333,0.034634,0.029925,0.000761,0.04959,0.270203
CUST08660,0.050759,0.02872,0.031524,0.736551,0.182363,0.425926,0.35327,0.393823,0.014459,0.399714,0.429158
CUST08661,0.120788,0.121151,0.060115,0.219082,0.434229,0.638889,0.147983,0.025897,0.034246,0.325231,0.493221
CUST08662,0.108725,0.121796,0.043254,0.130017,0.42221,0.777778,0.091309,0.185881,0.012176,0.334764,0.907158
CUST08663,0.088202,0.11611,0.086507,0.087059,0.25096,0.194444,0.062342,0.059659,0.107303,0.074258,0.944016
CUST08664,0.025536,0.032764,0.019061,0.060947,0.43593,0.648148,0.006045,0.016689,0.035007,0.359834,0.374914
CUST08665,0.325548,0.392407,0.162751,0.049642,0.457378,0.416667,0.03942,0.00633,0.089039,0.468597,0.379842
CUST08666,0.446806,0.369314,0.330633,0.17132,0.650187,0.537037,0.029471,0.027048,0.458894,0.482545,0.405256
CUST08667,0.736165,0.670463,0.466992,0.081796,0.352837,0.185185,0.02141,0.085939,0.429214,0.519139,0.358574
CUST08668,0.024596,0.021804,0.016862,0.08501,0.454271,0.111111,0.056548,0.13428,0.027397,0.018861,0.608274
CUST08669,0.067209,0.07051,0.052051,0.185369,0.384048,0.583333,0.090049,0.258009,0.095127,0.241321,0.219607
CUST08670,0.054832,0.032412,0.04472,0.799418,0.34363,0.388889,0.377829,0.522156,0.070775,0.61575,0.116235
CUST08671,0.502109,0.515082,0.659067,0.216669,0.165131,0.75,0.092694,0.007481,0.521297,0.90063,0.2915
CUST08672,0.002663,0.00422,0.003666,0.077238,0.575637,0.175926,0.072291,0.119125,0.00761,0.110038,0.298078
CUST08673,0.164967,0.178825,0.146622,0.080217,0.062736,0.666667,0.117379,0.086131,0.122524,0.398626,0.394588
CUST08674,0.050289,0.05744,0.012463,0.074537,0.071574,0.064815,0.103021,0.002877,0.078385,0.10432,0.795242
CUST08675,0.046999,0.027958,0.070379,0.017413,0.639167,0.083333,0.00869,0.018607,0.072297,0.065578,0.915305
CUST08676,0.157134,0.196526,0.116565,0.105464,0.183288,0.75,0.10957,0.077882,0.141549,0.164651,0.552712
CUST08677,0.048096,0.058964,0.057916,0.026114,0.224298,0.064815,0.042317,0.001918,0.036529,0.033181,1
CUST08678,0.613184,0.734936,0.524907,0.091372,0.451905,0.388889,0.035894,0.090159,0.369094,0.571132,0.178724
CUST08679,0.148048,0.114528,0.100436,0.099774,0.43397,0.574074,0.147101,0.135431,0.049466,0.347172,0.413144
CUST08680,0.112172,0.104095,0.101169,0.045735,0.651038,0.064815,0.051007,0.051218,0.062403,0.022373,0.974045
CUST08681,0.022246,0.027255,0.014662,0.129676,0.859378,0.12037,0.144834,0.09649,0.006088,0.023491,0.189045
CUST08682,0.051699,0.049117,0.060848,0.513435,0.392553,0.537037,0.202013,0.441972,0.054032,0.415653,0.663754
CUST08683,0.042299,0.048003,0.012463,0.099144,0.262608,0.037037,0.042821,0.001918,0.048705,0.108224,0.722792
CUST08684,0.140214,0.183163,0.074777,0.352065,0.385527,0.546296,0.240677,0.442356,0.038051,0.548613,0.302291
CUST08685,0.172331,0.197698,0.223599,0.192351,0.202147,0.685185,0.079344,0.205256,0.183405,0.337344,0.436156
CUST08686,0.401374,0.513676,0.266119,0.157453,0.331722,0.296296,0.178083,0.166507,0.496183,0.618457,0.141927
CUST08687,0.028983,0.015884,0.026392,0.347123,0.731209,0.75,0.413849,0.096106,0.000761,0.265695,0.058804
CUST08688,0,0,0,0.097585,0.379204,0.12963,0.062594,0.094763,0.002283,0.02966,0.451257
CUST08689,0.0141,0.017525,0.005865,0.049194,0.264827,0.064815,0.021158,0.011702,0.008371,0.103457,0.260505
CUST08690,0.002507,0.000762,0.006598,0.083206,0.583255,0.018519,0.07884,0.052753,0.006088,0.080231,0.230621
CUST08691,0.072379,0.091435,0.046919,0.158222,0.275995,0.574074,0.18501,0.021868,0.035768,0.312274,0.149138
CUST08692,0.368944,0.350558,0.112166,0.132814,0.225999,0.472222,0.03136,0.118166,0.10502,0.540384,0.189101
CUST08693,0.238443,0.242712,0.321836,0.159492,0.616388,0.666667,0.023299,0.127758,0.347785,0.350222,0.303234
CUST08694,0.038539,0.035871,0.01173,0.006813,0.367555,0.046296,0.020907,0.02206,0,0.002207,0.596007
CUST08695,0.104182,0.13428,0.074777,0.187483,0.09635,0.648148,0.199368,0.026856,0.095127,0.329723,0.362993
CUST08696,0.883429,0.914523,0.909791,0.112584,0.420103,0.453704,0.140049,0.038174,0.136222,0.660338,0.663895
CUST08697,0.649843,0.779305,0.369488,0.113705,0.211651,0.962963,0.132618,0.133512,0.862994,0.899001,0.280299
CUST08698,0.897686,0.569826,1,0.025302,0.566392,0.407407,0.039168,0.038174,0.531951,0.525269,0.180795
CUST08699,0.103555,0.104036,0.060115,0.134362,0.493026,0.509259,0.147227,0.034721,0.030441,0.22348,0.082556
CUST08700,0.640913,0.597081,0.444265,0.016943,0.292155,0.472222,0.029345,0.014579,0.522058,0.532194,0.278551
CUST08701,0.44806,0.536124,0.633408,0.219306,0.548162,1,0.028085,0.185498,0.280816,0.822184,0.299488
CUST08702,0.050916,0.051579,0.010264,0.845824,0.391333,0.453704,0.683493,0.830616,0.020547,0.566356,0.040485
CUST08703,0.20053,0.160421,0.175947,0.098343,0.671561,0.722222,0.109319,0.026089,0.041095,0.213162,0.852701
CUST08704,0.046999,0.030068,0.039588,0.153044,0.375838,0.111111,0.19496,0.192979,0.019025,0.027963,0.383505
CUST08705,0.032586,0.040384,0.024193,0.096827,0.022576,0.675926,0.138537,0.093612,0.040334,0.236584,0.368239
CUST08706,0.198807,0.246757,0.101902,0.166687,0.305319,0.703704,0.019395,0.118742,0.297558,0.310675,0.516703
CUST08707,1,1,0.57036,0.054862,0.919359,0.425926,0.040428,0,0.002283,0.65562,0.387505
CUST08708,0.158701,0.11107,0.096038,0.165524,0.042508,0.574074,0.095717,0.072703,0.006088,0.223539,0.512459
CUST08709,0.01128,0.017408,0.000733,0.040355,0.084442,0.083333,0.01272,0.030309,0.02207,0.065127,0.183628
CUST08710,0.538768,0.429157,0.313771,0.007987,1,0.333333,0.021536,0.027815,0.608814,0.605726,0.724588
CUST08711,0.034466,0.042259,0.043987,0.371783,0.577486,0.453704,0.28715,0.108958,0.031963,0.442164,0.558841
CUST08712,0.137238,0.180584,0.115832,0.305168,0.907451,0.601852,0.267503,0.185306,0.1347,0.208846,1
CUST08713,0.482839,0.454829,0.499249,0.312652,0.32392,0.333333,0.104911,0.442356,0.035007,0.635229,0.146727
CUST08714,0.100892,0.072913,0.101902,0.101877,0.587027,0.611111,0.032493,0.095914,0.031202,0.230748,0.551236
CUST08715,0.054519,0.033233,0.019794,0.270762,0.405681,0.712963,0.075566,0.05985,0.044139,0.423793,0.670928
CUST08716,0.150868,0.170385,0.142224,0.480811,0.446617,0.481481,0.639664,0.289469,0.089039,0.450266,0.187264
CUST08717,0.061256,0.043783,0.080642,0.273964,0.312086,0.518519,0.119268,0.217917,0.056315,0.18206,0.262058
CUST08718,1,0.9324,0.510245,0.104471,0.675111,0.398148,0.110074,0.162862,1,0.592671,0.267523
CUST08719,0.042299,0.025086,0.034456,0.793984,0.143572,0.546296,0.64974,0.731824,0.061642,0.26032,0.828501
CUST08720,0.041516,0.044487,0.007331,0.247201,0.480527,0.611111,0.183751,0.164589,0.050227,0.271864,0.122831
CUST08721,0.297505,0.359702,0.18841,0.273324,0.366963,0.759259,0.102644,0.399962,0.3592,0.197675,0.078228
CUST08722,0.135828,0.134573,0.046919,0.791988,0.470727,0.518519,1,0.123537,0.126329,0.515775,0.243442
CUST08723,0.078959,0.059726,0.086507,0.025142,0.311347,0.064815,0.032871,0.015538,0.06697,0.08488,0.110981
CUST08724,0.132851,0.137621,0.070379,0.284181,0.271224,0.675926,0.14685,0.036447,0.036529,0.302829,0.239325
CUST08725,0.156351,0.112066,0.093105,0.57501,0.491288,0.546296,0.324051,0.32534,0.070014,0.660838,1
CUST08726,0.500385,0.318615,0.622411,0.078412,0.613874,0.37963,0.113727,0.053904,0.321149,0.446284,0.59879
CUST08727,0.115462,0.11488,0.072578,0.262787,0.453347,0.509259,0.154658,0.086898,0.009132,0.340443,0.517759
CUST08728,0.029923,0.030068,0.043254,0.121071,0.444102,0.074074,0.04005,0.010359,0.024353,0.117807,0.497369
CUST08729,0.151024,0.121034,0.152487,0.20134,0.517099,0.527778,0.15894,0.085364,0.086756,0.29508,0.497595
CUST08730,0.057496,0.06125,0.030058,0.112104,0.310866,0.611111,0.092946,0.011893,0.057837,0.238614,1
CUST08731,0.0047,0.00551,0,0.162513,0.563915,0.037037,0.017002,0.037023,0.011415,0.112118,0.182349
CUST08732,0.862436,1,1,0.205119,0.423616,0.453704,0.287906,0.25187,0.303646,0.611425,0.390026
CUST08733,0.082875,0.067462,0.081375,0.166879,0.21546,0.62963,0.144079,0.194514,0.09741,0.243362,0.313029
CUST08734,0.074102,0.058495,0.102636,0.261175,0.120645,0.564815,0.065238,0.250144,0.111109,0.284321,0.294514
CUST08735,0.222933,0.274949,0.192808,0.267933,0.2206,0.611111,0.155791,0.173221,0.332565,0.312343,0.137221
CUST08736,0.355001,0.438828,0.458194,0.118755,0.443436,0.981481,0.148613,0.169192,0.094366,0.869302,0.234253
CUST08737,0.062822,0.062949,0.08724,0.593447,0.311975,0.740741,0.12355,0.280836,0.099693,0.243646,0.975795
CUST08738,0.01692,0.01858,0.019794,0.027971,0.628,0.055556,0.045088,0.048916,0.003805,0.028003,0.276356
CUST08739,0.099638,0.095245,0.130494,0.00582,0.274072,0.175926,0.012216,0.021677,0.126329,0.026159,0.782982
CUST08740,0.270716,0.328989,0.107034,0.007763,0.579816,0.407407,0.019521,0.014387,0.042617,0.555537,0.335825
CUST08741,0.762955,0.55529,0.264653,0.047368,0.677995,0.305556,0.012846,0.084596,0.711551,0.598331,0
CUST08742,0.040106,0.037101,0.043987,0.593788,0.2206,0.509259,0.278586,0.673509,0.041856,0.322327,1
CUST08743,0.120005,0.105443,0.119497,0.142465,0.294817,0.361111,0.109067,0.080376,0.060881,0.1974,0.363705
CUST08744,0.036503,0.048238,0.027125,0.096742,0.361564,0.009259,0.073803,0.149626,0.06012,0.07572,0.035037
CUST08745,0.041046,0.049,0.054983,0.527153,0.462592,0.462963,0.693946,0.5845,0.02207,0.223941,0.129521
CUST08746,0.066269,0.040032,0.096771,0.096198,0.292857,0.62963,0.063727,0.035488,0.039573,0.360383,0.294979
CUST08747,0.061882,0.076137,0.039588,0.214438,0.073016,0,0.304782,0.04508,0.004566,0.059879,0.487583
CUST08748,0.100108,0.106732,0.069646,0.130402,0.424207,0.166667,0.055163,0.126798,0.043378,0.074866,0.444702
CUST08749,0.060159,0.077192,0.012463,0.028217,0.779947,0.138889,0.016624,0.011318,0.024353,0.044068,0.148665
CUST08750,0.010653,0.00973,0.004399,0.10271,0.255397,0.111111,0.07015,0.061385,0.001522,0.089088,0.080642
CUST08751,0.43725,0.318967,0.502181,0.058503,0.673077,0.453704,0.019899,0.01784,0.511404,0.572682,0.061899
CUST08752,0.00235,0.003048,0.007331,0.031611,0.215312,0.074074,0.004912,0.042586,0.001522,0.107606,0.440129
CUST08753,0.178441,0.2331,0.19794,0.213958,0.417625,0.601852,0.312465,0.120468,0.066209,0.216811,0.024822
CUST08754,0.088045,0.117165,0.046919,0.023295,0.52002,0.185185,0.011965,0.00633,0.129373,0.096395,0.30196
CUST08755,0.909906,1,0.246325,0.227398,0.38268,0.824074,0.33123,0.116248,0.646104,0.898158,0.60751
CUST08756,0.070029,0.067404,0.094571,0.275534,0.757575,0.638889,0.218637,0.232112,0.10502,0.498473,0.192226
CUST08757,0.036659,0.049527,0.017595,0.091671,0.525863,0.037037,0.067254,0.146749,0.003805,0,0.413709
CUST08758,0.172801,0.114,0.091639,0.062591,0.872469,0.592593,0.077455,0.062344,0.116436,0.309312,0.355089
CUST08759,0.036973,0.042611,0.041054,0.117634,0.10981,0,0.076825,0.177441,0.027397,0.013996,0.474244
CUST08760,0.097915,0.073734,0.107767,0.137736,0.842997,0.648148,0.030604,0.201036,0.021308,0.219851,0.215157
CUST08761,0.02961,0.016236,0.022726,0.015577,0.581332,0.101852,0.007683,0.022828,0.003805,0.010289,0.138152
CUST08762,0.464823,0.298452,0.503647,0.071452,0.691197,0.425926,0.034382,0.006138,0.652192,0.554135,0.163613
CUST08763,0.082092,0.068635,0.02126,0.300952,0.375654,0.555556,0.148235,0.408018,0.108826,0.253229,0.927275
CUST08764,0.039479,0.045835,0.020527,0.293233,0.272297,0.462963,0.09219,0.170343,0.012937,0.522699,0.749542
CUST08765,0.00047,0,0.004399,0.043696,0.574934,0.111111,0.043828,0.038749,0.003044,0.044873,0.514299
CUST08766,0.045589,0.027313,0.013929,0.739518,0.132478,0.490741,0.680092,0.144063,0.036529,0.425157,0.292905
CUST08767,0.072849,0.051168,0.034456,0.599521,0.322108,0.453704,0.517248,0.183004,0.058598,0.490872,1
CUST08768,0.058436,0.042142,0.060115,0.186853,0.32392,0.222222,0.029974,0.256666,0.06697,0.05982,0.299207
CUST08769,0.014883,0.014712,0.012463,0.331804,0.30506,0.611111,0.242566,0.009208,0.025114,0.28535,0.202134
CUST08770,0.008773,0.00633,0.004399,0.047283,0.631402,0.092593,0.006171,0.043929,0.017503,0.05574,0.305852
CUST08771,0.067836,0.078188,0.067446,0.226544,0.108516,0.555556,0.305412,0.156532,0.057076,0.25774,0.157474
CUST08772,0.026476,0.02743,0.029324,0.211844,0.185433,0.416667,0.19433,0.149626,0.044139,0.184326,0.233878
CUST08773,1,1,0.831348,0.173349,0,0.287037,0.02544,0.050259,0.491617,0.390426,0.261709
CUST08774,0.127995,0.141548,0.100436,0.174704,0.333091,0.601852,0.034886,0.090735,0.047183,0.290412,0.810016
CUST08775,0.503362,0.454888,0.507313,0.449148,0.715751,0.981481,0.180098,0.012277,0.499989,0.766316,0.142154
CUST08776,0.02726,0.031592,0.043254,0.073811,0.593757,0.037037,0.059445,0.050451,0.027397,0.113207,0.857393
CUST08777,0.257243,0.324945,0.337231,0.139999,0.72189,0.898148,0.1369,0.060426,0.049466,0.653806,0.572828
CUST08778,0.018956,0.011898,0.008797,0.027565,0.351321,0.185185,0.026952,0.022252,0.02968,0.051405,0.605724
CUST08779,0.165751,0.193009,0.067446,0.621769,0.438629,0.648148,0.244581,0.512948,0.062403,0.502534,0.320146
CUST08780,0.139274,0.0929,0.195008,0.128597,0.221857,0.611111,0.069017,0.064454,0.040334,0.328006,0.632525
CUST08781,0.0188,0.02028,0.030791,0.010677,0.705989,0.055556,0.009572,0.003261,0.022831,0.041626,0.533128
CUST08782,0.125018,0.131174,0.142224,0.747173,0.400504,0.435185,0.851375,0.268368,0.189493,0.499179,0.035105
CUST08783,0.032586,0.027196,0.04252,0.21826,0.379499,0.694444,0.024811,0.093996,0.006849,0.283654,0.497286
CUST08784,0.581224,0.481556,0.250724,0.34708,0.34644,0.472222,0.167126,0.113562,0.522819,0.389622,0.657553
CUST08785,0.404664,0.24746,0.395147,0.005211,0.581665,0.37963,0,0.019183,0.11948,0.652354,0.650855
CUST08786,0.032429,0.022155,0.022726,0.20467,0.460188,0.648148,0.079344,0.017265,0.053271,0.253974,0.27145
CUST08787,0.099168,0.054978,0.117298,0.290468,0.344073,0.527778,0.044458,0.390562,0.040334,0.168711,0.276594
CUST08788,0.6124,0.520592,0.268319,0.219285,0.359087,0.37037,0.273926,0.10704,0.573807,0.584138,0.289808
CUST08789,0.030393,0.036457,0.027125,0.093892,0.279988,0.157407,0.018514,0.140994,0.001522,0.012859,0.780928
CUST08790,1,0.945588,0.555698,0.137661,0.360603,0.481481,0.204657,0.173604,0.458894,0.545906,0.098809
CUST08791,0.141781,0.163762,0.087973,1,0.648745,0.537037,1,0.654709,0.161336,0.45618,0.224164
CUST08792,0.003133,0.00551,0.007331,0.219989,0.313455,0.083333,0.07947,0.230769,0.001522,0.101388,0.306614
CUST08793,0.020366,0.013188,0.005132,0,0.967469,0.157407,0.007683,0.008632,0.01522,0.034996,0.728598
CUST08794,0.296722,0.36105,0.365822,0.23691,0.310237,0.425926,0.071158,0.113946,0.085234,0.499895,0.130648
CUST08795,0.043709,0.023562,0.035922,0.169591,0.444879,0.666667,0.217252,0.228084,0.031963,0.21787,0.104728
CUST08796,0.189094,0.233041,0.071845,0.361962,0.370181,0.722222,0.328585,0.21408,0.258746,0.219704,0.191963
CUST08797,0.01175,0.011664,0.014662,0.105635,0.120053,0.074074,0.139671,0.109918,0.023592,0.020529,0.02655
CUST08798,0.104182,0.061308,0.058649,0.102208,0.514104,0.37963,0.090553,0.03779,0.133178,0.308007,0.60038
CUST08799,0.053579,0.059667,0.055716,0.071815,0.226812,0.083333,0.076573,0.055822,0.018264,0.0798,0.566729
CUST08800,0.160581,0.17947,0.073311,0.245835,0.476348,0.546296,0.19433,0.352005,0.175795,0.248001,0.663532
CUST08801,0.072066,0.065294,0.099703,0.168822,0.152965,0.453704,0.178965,0.19202,0.006088,0.388268,0.595658
CUST08802,0.258026,0.1841,0.16495,0.085501,0.495022,0.407407,0.054407,0.038557,0.267117,0.323573,0.191047
CUST08803,0.170607,0.118689,0.234596,0.187995,0.456453,0.62963,0.233372,0.164397,0.06012,0.288509,0.238835
CUST08804,0.21792,0.207838,0.106301,0.178782,0.26564,0.824074,0.261961,0.063687,0.270922,0.761206,0.285901
CUST08805,0.564931,0.338895,0.577691,0.092643,0.429532,0.268519,0.104533,0.127566,0.615663,0.561442,0.443895
CUST08806,0.237973,0.271432,0.312305,0.187622,0.438259,0.333333,0.217755,0.239977,0.27701,0.571584,0.899917
CUST08807,0.054989,0.071155,0.076244,0.017499,0.561955,0.638889,0.021536,0.03146,0.003044,0.311372,0.659636
CUST08808,0.012376,0.007854,0.015395,0.351532,0.553782,0.555556,0.383748,0.29273,0.00761,0.522621,0.226884
CUST08809,0.025536,0.021804,0.038122,0.170029,0.316894,0.166667,0.060201,0.115481,0.045661,0.06445,0.251094
CUST08810,0.017233,0.018697,0.013196,0.015673,0.674482,0.12963,0.032871,0.034145,0.027397,0.073895,0.477084
CUST08811,0.120945,0.090556,0.032257,0.330245,0.403573,0.12037,0.107555,0.355074,0.182644,0.059261,0.537653
CUST08812,0.015666,0.014184,0.022726,0.182327,0.518171,0.490741,0.067505,0.028966,0.006849,0.247461,0.059076
CUST08813,0.162147,0.173667,0.18621,0.768331,0,0.425926,0.409063,0.248034,0.165141,0.461565,0.537529
CUST08814,0.015196,0.013481,0.021993,0.126879,0.32037,0.722222,0.043828,0.075197,0.008371,0.338531,0.386019
CUST08815,0.268836,0.338602,0.100436,0.015161,0.764934,0.342593,0.033501,0.006138,0.343219,0.629374,0.094031
CUST08816,0.153688,0.138207,0.134159,0.178345,0.3457,0.268519,0.227705,0.056014,0.133178,0.391132,0.873255
CUST08817,0.872776,1,0.884865,0.114549,0.444509,0.425926,0.165993,0.136773,1,0.479014,0.281024
CUST08818,0.129561,0.117986,0.16495,0.125139,0.134327,0.657407,0.167252,0.131786,0.076863,0.229591,0.428728
CUST08819,0.8134,0.969501,0.461127,0.107353,0.231398,0.453704,0.042821,0.171111,0.438346,0.746091,0.407604
CUST08820,0.107158,0.079595,0.046919,0.132953,0.30702,0.537037,0.054659,0.187608,0.144593,0.271031,0.295405
CUST08821,0.036189,0.046362,0.022726,0.079779,0.218418,0.037037,0.020781,0.018799,0.054793,0.035702,0.368554
CUST08822,0.083972,0.104564,0.06598,0.170893,0.339599,0.935185,0.116749,0.101477,0.054032,0.846802,0.065393
CUST08823,0.015823,0.020807,0.016862,0.073043,0.643938,0.148148,0.021914,0.113754,0.028919,0.03939,0.09397
CUST08824,0,0,0,0.098802,0.138469,0.055556,0.019647,0.03779,0.000761,0.099534,0.266626
CUST08825,0.050916,0.054861,0.050585,0.620541,0.251551,0.5,0.765356,0.142912,0,0.394251,0.288736
CUST08826,0.031176,0.040677,0.02126,0.240209,0.407788,0.444444,0.279468,0.109726,0.050988,0.13604,0.550211
CUST08827,0.509472,0.616657,0.25439,0.082501,0.234134,0.388889,0.064609,0.042394,0.675784,0.581147,0.079571
CUST08828,0.102928,0.108725,0.043254,0.136348,0.421878,0.583333,0.09811,0.011893,0.067731,0.29049,0.946852
CUST08829,0.320222,0.310937,0.27565,0.186906,0.389484,0.694444,0.138034,0.219068,0.45585,0.300612,0.708764
CUST08830,0.110605,0.062891,0.109967,0.198372,0.373657,0.509259,0.107429,0.011126,0.003044,0.314559,0.282671
CUST08831,0.118751,0.087801,0.106301,0.33127,0.46751,0.657407,0.228587,0.404182,0.121002,0.313029,1
CUST08832,0.153218,0.087391,0.137092,0.360841,0.090248,0.75,0.210577,0.040284,0.001522,0.300082,0.585443
CUST08833,0.718462,0.522233,0.313038,0.227932,0.250701,0.37037,0.312465,0.136006,1,0.612866,0
CUST08834,0.062822,0.039446,0.014662,0.106894,0.386673,0.62037,0.096095,0.074813,0.032724,0.284654,0.981874
CUST08835,0.444143,0.249277,0.489718,0.232426,0.379758,0.87963,0.113601,0.230386,0.61338,0.888006,0.340606
CUST08836,0.022403,0.020338,0.019061,0.056848,0.65015,0.138889,0.025692,0.018607,0.00761,0.023275,0.177581
CUST08837,0.086322,0.11359,0.058649,0.267015,0.270818,0.666667,0.12884,0.254556,0.054032,0.319473,0.439218
CUST08838,0.100578,0.122616,0.031524,0.18586,0.439849,0.481481,0.20705,0.261654,0.005327,0.449795,0.455337
CUST08839,0.262256,0.194768,0.126828,0.573057,0.380646,0.87037,0.533369,0.121235,0.073819,0.922306,0.058125
CUST08840,0.104182,0.070979,0.053517,0.033981,0.639315,0.055556,0.0534,0.063303,0.041095,0.049169,0.431122
CUST08841,0.759821,0.619763,0.200139,0.161777,0.128115,0.361111,0.074054,0.234414,0.358439,0.577115,0.224047
CUST08842,0.02209,0.014008,0.003666,0.796386,0.620715,0.583333,0.75528,0.713217,0.028158,0.381275,0.398169
CUST08843,0.00141,0.003517,0.005132,0.012033,0.348696,0.148148,0.020529,0.013428,0.004566,0.051797,0.445093
CUST08844,0.181417,0.163879,0.228731,0.992675,0.414888,0.324074,1,0.919624,0.212324,0.505839,0.246902
CUST08845,0.02068,0.028017,0.03299,0.070384,0.354354,0.074074,0.060453,0.006714,0.021308,0.080192,0.112106
CUST08846,0.188154,0.199339,0.098237,0.091511,0.436891,0.444444,0.023929,0.015538,0.020547,0.541355,0.281932
CUST08847,0.378501,0.400613,0.114365,0.293564,0.532482,1,0.155666,0.178592,0.078385,1,0.399387
CUST08848,0.290612,0.222667,0.396613,0.046867,0.423061,0.240741,0.01398,0.018607,0.253419,0.560079,0.67683
CUST08849,0.030706,0.042318,0.00953,0.305051,0.511293,0.472222,0.094331,0.378861,0.017503,0.318394,0.337502
CUST08850,0.060159,0.074613,0.043987,0.008339,0.73646,0.203704,0,0.011126,0.064686,0,0.106443
CUST08851,0.61334,0.740621,0.436201,0.43069,0.127227,1,0.453269,0.58757,0.264834,0.840662,0.650417
CUST08852,0.128935,0.169213,0.118764,0.427146,0.315636,0.611111,0.155414,0.009016,0.111109,0.259937,0.667766
CUST08853,0.021463,0.02661,0.002932,0.064844,0.324659,0,0.023425,0.094763,0.028158,0.0767,0.296005
CUST08854,0.464666,0.368904,0.376086,0.06241,0.319741,0.351852,0.091812,0.062728,0.465743,0.768258,0.638758
CUST08855,0.200373,0.196643,0.063781,0.173701,0.26553,0.5,0.111334,0.065989,0.090561,0.261409,0.158246
CUST08856,0.033683,0.02954,0.031524,0.074847,0.424836,0,0.038035,0.092269,0.032724,0.063528,0.203035
CUST08857,0,0.000176,0,0.106168,0.264198,0.12037,0.068387,0.066756,0.006088,0.060007,0.652489
CUST08858,0.00329,0.000645,0.001466,0.132953,0.356942,0.101852,0.116371,0.079992,0.003805,0.057054,0.904288
CUST08859,0.344818,0.236968,0.201606,0.031697,0.649632,0.333333,0.048488,0.052753,0.267878,0.521434,0.124455
CUST08860,0.721282,0.900691,0.848209,0.104492,0.496686,0.435185,0.040554,0.151928,0.808962,0.616829,0.686337
CUST08861,0.111702,0.074144,0.138558,0.263748,0.150598,0.75,0.26914,0.363322,0.053271,0.284262,1
